FECHA;PRODUCTO;TIPO CONTRATO;TIPO OPCION;EJERCICIO;ANTERIOR;PRIMERO;MINIMO;MAXIMO;ULTIMO;CONTRATOS;AJUSTE / PRIMA REF.;T. IMPLICITA;VAR %;IA;VAR. IA;TRADES
02-01-2020;GFG;GGAL022020;;;129,500000;129,000000;129,000000;131,900000;131,400000;348;131,400000;;1,467181;217,000000;147,000000;92
03-01-2020;GFG;GGAL022020;;;131,400000;129,800000;126,250000;130,000000;128,890000;331;128,890000;;-1,910198;263,000000;46,000000;123
06-01-2020;GFG;GGAL022020;;;128,890000;128,890000;127,500000;134,000000;132,500000;663;132,500000;;2,800838;407,000000;144,000000;208
06-01-2020;GFG;GGAL042020;;;0,000000;145,000000;145,000000;145,000000;145,000000;20;145,000000;;0,000000;20,000000;20,000000;1
07-01-2020;GFG;GGAL022020;;;132,500000;135,000000;131,900000;135,100000;134,300000;1097;134,300000;;1,358491;800,000000;393,000000;338
08-01-2020;GFG;GGAL022020;;;134,300000;135,400000;133,050000;137,500000;136,300000;626;136,300000;;1,489203;1002,000000;202,000000;204
09-01-2020;GFG;GGAL022020;;;136,300000;136,300000;134,140000;140,000000;139,490000;1287;139,490000;;2,340426;922,000000;-80,000000;369
10-01-2020;GFG;GGAL022020;;;139,490000;141,500000;137,850000;141,500000;140,250000;925;140,250000;;0,544842;904,000000;-18,000000;232
13-01-2020;GFG;GGAL022020;;;140,250000;138,000000;134,800000;139,800000;135,600000;626;135,600000;;-3,315508;965,000000;61,000000;214
14-01-2020;GFG;GGAL022020;;;135,600000;135,000000;129,500000;135,800000;133,500000;871;133,500000;;-1,548673;964,000000;-1,000000;278
15-01-2020;GFG;GGAL022020;;;133,500000;133,000000;129,400000;135,500000;130,800000;764;130,800000;;-2,022472;1048,000000;84,000000;207
16-01-2020;GFG;GGAL022020;;;130,800000;131,000000;130,700000;132,950000;131,500000;690;131,600000;;0,611621;1143,000000;95,000000;200
17-01-2020;GFG;GGAL022020;;;131,600000;132,400000;131,350000;133,550000;132,150000;664;132,150000;;0,417933;1100,000000;-43,000000;188
17-01-2020;GFG;GGAL042020;;;144,100000;144,500000;144,500000;144,500000;144,500000;15;144,500000;;0,277585;37,000000;15,000000;1
20-01-2020;GFG;GGAL022020;;;132,150000;131,500000;131,450000;133,200000;133,090000;272;133,000000;;0,643208;1114,000000;14,000000;93
21-01-2020;GFG;GGAL022020;;;133,000000;132,040000;128,610000;133,050000;129,000000;1019;129,050000;;-2,969925;1202,000000;88,000000;245
22-01-2020;GFG;GGAL022020;;;129,050000;127,000000;125,400000;130,000000;129,750000;895;129,750000;;0,542425;1138,000000;-64,000000;216
23-01-2020;GFG;GGAL022020;;;129,750000;129,250000;126,210000;129,250000;126,210000;633;126,210000;;-2,728324;1286,000000;148,000000;174
24-01-2020;GFG;GGAL022020;;;126,210000;126,210000;120,360000;126,550000;121,000000;744;121,000000;;-4,128041;1356,000000;70,000000;181
27-01-2020;GFG;GGAL022020;;;121,000000;116,800000;114,770000;119,850000;118,900000;935;118,700000;;-1,900826;1299,000000;-57,000000;273
28-01-2020;GFG;GGAL022020;;;118,700000;120,000000;119,550000;124,850000;123,900000;1326;123,900000;;4,380792;1357,000000;58,000000;403
29-01-2020;GFG;GGAL022020;;;123,900000;125,000000;123,000000;127,540000;124,000000;846;124,000000;;0,080710;1331,000000;-26,000000;311
30-01-2020;GFG;GGAL022020;;;124,000000;123,000000;121,570000;126,000000;125,850000;1122;126,000000;;1,612903;1316,000000;-15,000000;359
31-01-2020;GFG;GGAL022020;;;126,000000;126,000000;121,330000;127,000000;122,950000;880;122,950000;;-2,420635;1256,000000;-60,000000;282
31-01-2020;GFG;GGAL042020;;;138,350000;130,000000;130,000000;130,000000;130,000000;20;130,000000;;-6,035417;57,000000;20,000000;1
03-02-2020;GFG;GGAL022020;;;122,950000;126,000000;125,000000;128,890000;128,000000;684;128,000000;;4,107361;1254,000000;-2,000000;195
04-02-2020;GFG;GGAL022020;;;128,000000;132,000000;123,000000;133,490000;127,600000;2080;127,600000;;-0,312500;1583,000000;329,000000;622
05-02-2020;GFG;GGAL022020;;;127,600000;130,000000;126,500000;130,000000;126,750000;750;126,750000;;-0,666144;1729,000000;146,000000;219
06-02-2020;GFG;GGAL022020;;;126,750000;127,000000;125,670000;128,900000;126,600000;778;126,600000;;-0,118343;1848,000000;119,000000;210
07-02-2020;GFG;GGAL022020;;;126,600000;128,000000;126,400000;128,490000;127,500000;1076;127,500000;;0,710900;1956,000000;108,000000;236
10-02-2020;GFG;GGAL022020;;;127,500000;127,000000;126,250000;128,000000;127,700000;329;127,600000;;0,078431;1940,000000;-16,000000;66
11-02-2020;GFG;GGAL022020;;;127,600000;125,000000;122,500000;125,600000;123,150000;929;123,150000;;-3,487461;1544,000000;-396,000000;172
11-02-2020;GFG;GGAL042020;;;134,650000;130,000000;130,000000;130,000000;130,000000;15;130,000000;;-3,453398;72,000000;15,000000;4
12-02-2020;GFG;GGAL022020;;;123,150000;123,500000;122,500000;124,790000;122,550000;483;122,600000;;-0,446610;1520,000000;-24,000000;104
13-02-2020;GFG;GGAL022020;;;122,600000;120,000000;114,500000;121,500000;115,500000;1259;117,000000;;-4,567700;1379,000000;-141,000000;304
14-02-2020;GFG;GGAL022020;;;117,000000;117,000000;116,000000;118,750000;118,750000;686;118,750000;;1,495726;1366,000000;-13,000000;154
17-02-2020;GFG;GGAL022020;;;118,750000;118,000000;116,000000;119,500000;119,150000;330;119,150000;;0,336842;1379,000000;13,000000;87
18-02-2020;GFG;GGAL022020;;;119,150000;116,050000;114,000000;116,900000;115,190000;766;115,190000;;-3,323542;1466,000000;87,000000;182
18-02-2020;GFG;GGAL042020;;;126,000000;125,000000;125,000000;125,000000;125,000000;10;125,000000;;-0,793651;72,000000;0,000000;1
19-02-2020;GFG;GGAL022020;;;115,190000;115,500000;115,000000;117,790000;116,300000;353;116,300000;;0,963625;1375,000000;-91,000000;92
19-02-2020;GFG;GGAL042020;;;125,000000;126,000000;126,000000;126,000000;126,000000;5;126,000000;;0,800000;68,000000;-4,000000;2
20-02-2020;GFG;GGAL022020;;;116,300000;114,010000;114,010000;118,150000;116,700000;593;116,700000;;0,343938;1251,000000;-124,000000;151
21-02-2020;GFG;GGAL022020;;;116,700000;117,600000;115,300000;117,600000;116,050000;228;116,050000;;-0,556984;1263,000000;12,000000;64
21-02-2020;GFG;GGAL042020;;;125,800000;124,000000;123,500000;124,000000;124,000000;21;124,000000;;-1,430843;69,000000;1,000000;9
26-02-2020;GFG;GGAL022020;;;116,050000;106,500000;106,500000;111,350000;108,150000;689;108,150000;;-6,807411;1091,000000;-172,000000;172
26-02-2020;GFG;GGAL042020;;;124,000000;118,750000;116,000000;118,750000;116,000000;33;116,000000;;-6,451613;85,000000;16,000000;13
27-02-2020;GFG;GGAL022020;;;108,150000;106,000000;102,450000;109,200000;108,000000;2153;107,980000;;-0,157189;872,000000;-219,000000;722
27-02-2020;GFG;GGAL042020;;;116,000000;116,230000;113,000000;116,250000;115,000000;37;115,000000;;-0,862069;99,000000;14,000000;17
28-02-2020;GFG;GGAL022020;;;107,980000;107,000000;102,500000;107,050000;103,550000;1509;102,700000;;-4,889794;0,000000;-872,000000;430
28-02-2020;GFG;GGAL042020;;;115,000000;112,000000;109,000000;112,500000;112,000000;114;111,890000;;-2,704348;172,000000;73,000000;27
02-03-2020;GFG;GGAL042020;;;111,890000;110,000000;110,000000;115,900000;113,000000;474;113,000000;;0,992046;261,000000;89,000000;162
03-03-2020;GFG;GGAL042020;;;113,000000;115,500000;113,250000;118,000000;113,800000;1510;113,800000;;0,707965;756,000000;495,000000;445
04-03-2020;GFG;GGAL042020;;;113,800000;115,950000;114,630000;117,000000;116,600000;642;116,600000;;2,460457;847,000000;91,000000;166
05-03-2020;GFG;GGAL042020;;;116,600000;115,000000;114,000000;115,600000;115,450000;875;115,450000;;-0,986278;1065,000000;218,000000;266
06-03-2020;GFG;GGAL042020;;;115,450000;113,500000;107,500000;113,500000;107,750000;1270;107,750000;;-6,669554;1181,000000;116,000000;328
09-03-2020;GFG;GGAL042020;;;107,750000;90,100000;89,750000;96,750000;89,800000;1075;89,800000;;-16,658933;1049,000000;-132,000000;284
10-03-2020;GFG;GGAL042020;;;89,800000;94,000000;91,250000;97,250000;96,100000;896;96,100000;;7,015590;799,000000;-250,000000;225
11-03-2020;GFG;GGAL042020;;;96,100000;93,900000;90,850000;95,900000;92,800000;795;92,800000;;-3,433923;688,000000;-111,000000;236
12-03-2020;GFG;GGAL042020;;;92,800000;83,100000;81,050000;85,350000;83,000000;848;83,000000;;-10,560345;651,000000;-37,000000;250
13-03-2020;GFG;GGAL042020;;;83,000000;99,000000;82,050000;99,000000;83,900000;1467;83,900000;;1,084337;674,000000;23,000000;460
16-03-2020;GFG;GGAL042020;;;83,900000;83,350000;71,000000;83,350000;71,000000;1192;71,000000;;-15,375447;857,000000;183,000000;410
17-03-2020;GFG;GGAL042020;;;71,000000;72,000000;65,500000;73,000000;70,500000;1402;70,500000;;-0,704225;907,000000;50,000000;469
18-03-2020;GFG;GGAL042020;;;70,500000;67,950000;55,000000;68,000000;57,000000;1263;57,000000;;-19,148936;967,000000;60,000000;401
19-03-2020;GFG;GGAL042020;;;57,000000;55,500000;53,100000;61,200000;55,000000;1223;55,000000;;-3,508772;908,000000;-59,000000;329
20-03-2020;GFG;GGAL042020;;;55,000000;59,050000;55,050000;63,000000;61,000000;703;61,000000;;10,909091;971,000000;63,000000;269
25-03-2020;GFG;GGAL042020;;;61,000000;67,000000;66,100000;70,500000;66,400000;746;66,150000;;8,442623;1047,000000;76,000000;252
26-03-2020;GFG;GGAL042020;;;66,150000;69,700000;66,300000;73,000000;67,600000;834;67,500000;;2,040816;1194,000000;147,000000;260
27-03-2020;GFG;GGAL042020;;;67,500000;64,000000;59,800000;65,000000;60,700000;746;60,650000;;-10,148148;1313,000000;119,000000;245
30-03-2020;GFG;GGAL042020;;;60,650000;61,000000;57,700000;61,200000;59,600000;618;59,600000;;-1,731245;1279,000000;-34,000000;204
01-04-2020;GFG;GGAL042020;;;59,600000;57,000000;57,000000;60,500000;59,800000;636;59,800000;;0,335570;1217,000000;-62,000000;238
02-04-2020;GFG;GGAL042020;;;59,800000;58,750000;58,750000;64,500000;64,000000;674;64,000000;;7,023411;1152,000000;-65,000000;213
03-04-2020;GFG;GGAL042020;;;64,000000;65,000000;63,000000;66,500000;65,500000;780;65,500000;;2,343750;1353,000000;201,000000;271
06-04-2020;GFG;GGAL042020;;;65,500000;67,000000;63,750000;68,900000;65,000000;780;65,000000;;-0,763359;1460,000000;107,000000;289
07-04-2020;GFG;GGAL042020;;;65,000000;69,950000;63,300000;69,950000;63,500000;870;63,500000;;-2,307692;1561,000000;101,000000;299
08-04-2020;GFG;GGAL042020;;;63,500000;63,200000;63,200000;68,100000;68,000000;818;68,000000;;7,086614;1420,000000;-141,000000;223
13-04-2020;GFG;GGAL042020;;;68,000000;65,300000;65,300000;71,150000;71,150000;604;71,150000;;4,632353;1357,000000;-63,000000;190
14-04-2020;GFG;GGAL042020;;;71,150000;77,000000;73,900000;79,000000;75,600000;1233;75,600000;;6,254392;1212,000000;-145,000000;354
15-04-2020;GFG;GGAL042020;;;75,600000;70,500000;70,500000;82,900000;81,800000;1156;81,900000;;8,333333;907,000000;-305,000000;338
16-04-2020;GFG;GGAL042020;;;81,900000;82,000000;76,300000;84,000000;80,250000;911;80,250000;;-2,014652;964,000000;57,000000;256
17-04-2020;GFG;GGAL042020;;;80,250000;80,000000;75,000000;81,550000;77,500000;806;77,500000;;-3,426791;992,000000;28,000000;254
17-04-2020;GFG;GGAL062020;;;0,000000;82,950000;77,000000;82,950000;78,000000;46;78,000000;;0,000000;46,000000;46,000000;9
20-04-2020;GFG;GGAL042020;;;77,500000;76,000000;75,000000;80,300000;78,800000;599;78,800000;;1,677419;1023,000000;31,000000;212
20-04-2020;GFG;GGAL062020;;;78,000000;79,500000;79,500000;81,550000;80,000000;101;80,000000;;2,564103;144,000000;98,000000;15
21-04-2020;GFG;GGAL042020;;;78,800000;76,000000;75,600000;79,000000;75,950000;613;75,950000;;-3,616751;1045,000000;22,000000;201
21-04-2020;GFG;GGAL062020;;;80,000000;79,000000;76,250000;79,000000;77,300000;34;77,300000;;-3,375000;177,000000;33,000000;8
22-04-2020;GFG;GGAL042020;;;75,950000;76,500000;74,450000;78,500000;74,450000;510;74,450000;;-1,974984;1135,000000;90,000000;177
22-04-2020;GFG;GGAL062020;;;77,300000;77,500000;76,750000;78,100000;76,900000;124;76,900000;;-0,517464;301,000000;124,000000;11
23-04-2020;GFG;GGAL042020;;;74,450000;75,000000;71,500000;75,300000;73,000000;347;72,600000;;-2,484889;1085,000000;-50,000000;138
23-04-2020;GFG;GGAL062020;;;76,900000;75,000000;74,200000;79,000000;74,200000;105;74,200000;;-3,511053;345,000000;44,000000;19
24-04-2020;GFG;GGAL042020;;;72,600000;70,000000;66,400000;72,000000;69,000000;885;69,000000;;-4,958678;1080,000000;-5,000000;292
24-04-2020;GFG;GGAL062020;;;74,200000;74,000000;69,500000;74,000000;71,200000;53;71,200000;;-4,043127;343,000000;-2,000000;13
27-04-2020;GFG;GGAL042020;;;69,000000;67,350000;65,850000;70,500000;70,500000;696;70,500000;;2,173913;1095,000000;15,000000;256
27-04-2020;GFG;GGAL062020;;;71,200000;71,000000;67,600000;73,000000;72,600000;159;72,600000;;1,966292;452,000000;109,000000;47
28-04-2020;GFG;GGAL042020;;;70,500000;70,500000;70,500000;82,000000;81,300000;1513;81,300000;;15,319149;692,000000;-403,000000;484
28-04-2020;GFG;GGAL062020;;;72,600000;79,000000;77,000000;83,500000;81,900000;501;81,900000;;12,809917;625,000000;173,000000;112
29-04-2020;GFG;GGAL042020;;;81,300000;80,300000;80,300000;86,000000;82,100000;696;82,100000;;0,984010;605,000000;-87,000000;234
29-04-2020;GFG;GGAL062020;;;81,900000;83,000000;83,000000;87,000000;84,500000;476;84,500000;;3,174603;844,000000;219,000000;115
30-04-2020;GFG;GGAL062020;;;84,500000;81,000000;80,500000;89,000000;83,200000;732;83,200000;;-1,538462;1220,000000;376,000000;170
04-05-2020;GFG;GGAL062020;;;83,200000;79,000000;77,500000;83,400000;83,100000;1243;83,100000;;-0,120192;1537,000000;317,000000;380
05-05-2020;GFG;GGAL062020;;;83,100000;86,000000;82,850000;86,550000;85,350000;811;85,350000;;2,707581;1755,000000;218,000000;260
05-05-2020;GFG;GGAL082020;;;0,000000;86,000000;86,000000;86,000000;86,000000;3;86,500000;;0,000000;3,000000;3,000000;2
06-05-2020;GFG;GGAL062020;;;85,350000;85,500000;83,050000;90,100000;88,000000;1707;88,000000;;3,104862;1958,000000;203,000000;467
06-05-2020;GFG;GGAL082020;;;86,500000;92,000000;92,000000;92,000000;92,000000;3;92,000000;;6,358382;3,000000;0,000000;1
07-05-2020;GFG;GGAL062020;;;88,000000;90,000000;87,750000;98,300000;94,700000;2379;94,700000;;7,613636;2155,000000;197,000000;716
08-05-2020;GFG;GGAL062020;;;94,700000;97,000000;96,300000;99,600000;96,450000;2447;96,450000;;1,847941;2836,000000;681,000000;701
08-05-2020;GFG;GGAL082020;;;98,700000;98,700000;97,500000;101,700000;101,700000;15;101,700000;;3,039514;10,000000;7,000000;7
11-05-2020;GFG;GGAL062020;;;96,450000;96,000000;93,000000;106,000000;103,800000;2788;103,800000;;7,620529;2738,000000;-98,000000;787
12-05-2020;GFG;GGAL062020;;;103,800000;109,000000;103,000000;111,000000;105,550000;2422;105,550000;;1,685934;3107,000000;369,000000;786
13-05-2020;GFG;GGAL062020;;;105,550000;108,900000;100,000000;108,900000;103,800000;2529;103,800000;;-1,657982;3370,000000;263,000000;692
14-05-2020;GFG;GGAL062020;;;103,800000;103,000000;101,300000;107,500000;107,450000;2024;107,500000;;3,564547;3297,000000;-73,000000;610
15-05-2020;GFG;GGAL062020;;;107,500000;106,500000;106,500000;112,000000;107,200000;2078;107,200000;;-0,279070;3759,000000;462,000000;560
15-05-2020;GFG;GGAL082020;;;112,700000;110,000000;110,000000;110,000000;110,000000;13;111,000000;;-1,508429;16,000000;5,000000;4
18-05-2020;GFG;GGAL062020;;;107,200000;110,100000;108,800000;114,000000;111,350000;1602;111,350000;;3,871269;4223,000000;464,000000;479
18-05-2020;GFG;GGAL082020;;;111,000000;115,000000;114,500000;115,000000;114,500000;23;116,850000;;5,270270;33,000000;17,000000;6
19-05-2020;GFG;GGAL062020;;;111,350000;110,500000;105,650000;110,550000;106,350000;1202;106,350000;;-4,490346;4578,000000;355,000000;390
20-05-2020;GFG;GGAL062020;;;106,350000;108,600000;105,100000;110,000000;109,500000;1570;109,500000;;2,961918;4703,000000;125,000000;412
21-05-2020;GFG;GGAL062020;;;109,500000;110,000000;107,650000;116,700000;116,000000;3982;116,000000;;5,936073;5479,000000;776,000000;990
21-05-2020;GFG;GGAL082020;;;115,000000;116,250000;116,250000;122,000000;122,000000;92;122,000000;;6,086957;103,000000;70,000000;12
22-05-2020;GFG;GGAL062020;;;116,000000;115,300000;114,000000;119,300000;115,200000;5647;115,200000;;-0,689655;7661,000000;2182,000000;996
22-05-2020;GFG;GGAL082020;;;122,000000;119,000000;119,000000;122,250000;121,500000;44;121,500000;;-0,409836;147,000000;44,000000;5
26-05-2020;GFG;GGAL062020;;;115,200000;117,000000;112,650000;117,900000;112,700000;1425;112,700000;;-2,170139;7935,000000;274,000000;496
26-05-2020;GFG;GGAL082020;;;121,500000;121,000000;120,000000;121,500000;121,500000;18;121,500000;;0,000000;155,000000;8,000000;4
27-05-2020;GFG;GGAL062020;;;112,700000;113,950000;108,000000;114,500000;112,000000;2435;112,000000;;-0,621118;8552,000000;617,000000;775
27-05-2020;GFG;GGAL082020;;;121,500000;119,500000;118,500000;120,250000;120,250000;67;120,250000;;-1,028807;192,000000;37,000000;14
28-05-2020;GFG;GGAL062020;;;112,000000;112,800000;103,650000;112,800000;104,200000;4014;104,000000;;-7,142857;8913,000000;361,000000;968
28-05-2020;GFG;GGAL082020;;;120,250000;118,000000;116,000000;120,000000;120,000000;197;119,000000;;-1,039501;349,000000;157,000000;22
29-05-2020;GFG;GGAL062020;;;104,000000;105,200000;95,450000;105,750000;98,000000;2991;98,000000;;-5,769231;9145,000000;232,000000;815
29-05-2020;GFG;GGAL082020;;;119,000000;116,000000;105,000000;116,000000;105,000000;43;105,000000;;-11,764706;392,000000;43,000000;12
01-06-2020;GFG;GGAL062020;;;98,000000;103,950000;98,500000;103,950000;103,200000;2510;103,200000;;5,306122;9381,000000;236,000000;709
01-06-2020;GFG;GGAL082020;;;105,000000;114,000000;111,000000;114,000000;112,750000;351;112,750000;;7,380952;737,000000;345,000000;42
02-06-2020;GFG;GGAL062020;;;103,200000;104,400000;104,400000;110,500000;110,500000;3340;110,500000;;7,073643;8248,000000;-1133,000000;789
02-06-2020;GFG;GGAL082020;;;112,750000;118,750000;118,750000;119,000000;119,000000;52;121,250000;;7,538803;787,000000;50,000000;3
03-06-2020;GFG;GGAL062020;;;110,500000;113,950000;110,300000;120,350000;119,650000;2911;119,650000;;8,280543;7961,000000;-287,000000;616
03-06-2020;GFG;GGAL082020;;;121,250000;120,000000;120,000000;127,000000;127,000000;56;129,000000;;6,391753;786,000000;-1,000000;7
04-06-2020;GFG;GGAL062020;;;119,650000;118,000000;117,200000;123,800000;120,600000;2673;120,300000;;0,543251;8258,000000;297,000000;730
04-06-2020;GFG;GGAL082020;;;129,000000;127,000000;127,000000;130,000000;129,000000;80;129,000000;;0,000000;786,000000;0,000000;8
05-06-2020;GFG;GGAL062020;;;120,300000;125,000000;123,000000;127,000000;124,900000;2918;124,900000;;3,823774;8603,000000;345,000000;805
05-06-2020;GFG;GGAL082020;;;129,000000;134,000000;133,500000;136,000000;134,000000;307;134,000000;;3,875969;978,000000;192,000000;25
08-06-2020;GFG;GGAL062020;;;124,900000;128,950000;127,750000;136,700000;134,750000;4504;134,750000;;7,886309;7320,000000;-1283,000000;964
08-06-2020;GFG;GGAL082020;;;134,000000;137,000000;136,100000;144,000000;143,600000;168;143,600000;;7,164179;1001,000000;23,000000;24
09-06-2020;GFG;GGAL062020;;;134,750000;130,000000;125,700000;131,650000;128,000000;2633;128,000000;;-5,009276;7486,000000;166,000000;731
09-06-2020;GFG;GGAL082020;;;143,600000;140,000000;138,500000;140,000000;138,500000;66;138,500000;;-3,551532;986,000000;-15,000000;10
10-06-2020;GFG;GGAL062020;;;128,000000;129,600000;124,000000;132,550000;130,100000;3257;130,100000;;1,640625;7266,000000;-220,000000;865
10-06-2020;GFG;GGAL082020;;;138,500000;138,200000;135,000000;141,000000;138,000000;406;138,000000;;-0,361011;1004,000000;18,000000;51
11-06-2020;GFG;GGAL062020;;;130,100000;124,000000;118,000000;127,800000;118,300000;3844;118,700000;;-8,762490;7015,000000;-251,000000;1125
11-06-2020;GFG;GGAL082020;;;138,000000;136,500000;128,000000;136,500000;128,500000;108;128,500000;;-6,884058;1082,000000;78,000000;28
12-06-2020;GFG;GGAL062020;;;118,700000;121,000000;117,500000;125,600000;121,450000;4154;121,450000;;2,316765;6560,000000;-455,000000;1084
12-06-2020;GFG;GGAL082020;;;128,500000;132,000000;127,000000;132,000000;131,000000;172;131,000000;;1,945525;1194,000000;112,000000;19
16-06-2020;GFG;GGAL062020;;;121,450000;123,200000;117,850000;126,350000;119,050000;3397;119,050000;;-1,976122;6345,000000;-215,000000;908
16-06-2020;GFG;GGAL082020;;;131,000000;135,000000;129,500000;136,000000;129,500000;505;129,500000;;-1,145038;1572,000000;378,000000;62
17-06-2020;GFG;GGAL062020;;;119,050000;121,000000;111,900000;121,000000;112,400000;2292;112,400000;;-5,585888;6516,000000;171,000000;698
17-06-2020;GFG;GGAL082020;;;129,500000;131,500000;122,000000;131,500000;123,000000;160;123,000000;;-5,019305;1632,000000;60,000000;29
18-06-2020;GFG;GGAL062020;;;112,400000;107,700000;104,000000;108,800000;104,600000;2194;104,600000;;-6,939502;6211,000000;-305,000000;725
18-06-2020;GFG;GGAL082020;;;123,000000;115,000000;113,000000;117,750000;113,500000;304;113,000000;;-8,130081;1676,000000;44,000000;48
19-06-2020;GFG;GGAL062020;;;104,600000;107,000000;106,500000;116,450000;116,250000;4310;116,250000;;11,137667;5656,000000;-555,000000;1186
19-06-2020;GFG;GGAL082020;;;113,000000;115,300000;115,300000;125,000000;124,500000;324;125,000000;;10,619469;1689,000000;13,000000;58
22-06-2020;GFG;GGAL062020;;;116,250000;116,000000;108,600000;118,900000;111,500000;3951;111,500000;;-4,086022;5176,000000;-480,000000;1104
22-06-2020;GFG;GGAL082020;;;125,000000;121,000000;117,500000;123,000000;120,000000;445;120,300000;;-3,760000;1917,000000;228,000000;55
23-06-2020;GFG;GGAL062020;;;111,500000;112,500000;111,050000;116,650000;112,000000;3663;112,000000;;0,448430;4447,000000;-729,000000;902
23-06-2020;GFG;GGAL082020;;;120,300000;122,500000;121,000000;125,200000;122,000000;296;122,000000;;1,413134;2055,000000;138,000000;68
24-06-2020;GFG;GGAL062020;;;112,000000;112,100000;110,000000;115,300000;112,100000;2741;112,400000;;0,357143;4350,000000;-97,000000;826
24-06-2020;GFG;GGAL082020;;;122,000000;121,000000;119,000000;124,000000;122,000000;898;122,000000;;0,000000;2674,000000;619,000000;168
25-06-2020;GFG;GGAL062020;;;112,400000;113,000000;112,300000;118,000000;117,950000;3773;117,950000;;4,937722;4787,000000;437,000000;1071
25-06-2020;GFG;GGAL082020;;;122,000000;122,000000;122,000000;127,200000;126,350000;2628;126,500000;;3,688525;4199,000000;1525,000000;299
26-06-2020;GFG;GGAL062020;;;117,950000;119,000000;110,400000;119,000000;110,550000;2311;110,550000;;-6,273845;4910,000000;123,000000;570
26-06-2020;GFG;GGAL082020;;;126,500000;126,250000;118,500000;126,250000;119,800000;1514;120,000000;;-5,138340;5229,000000;1030,000000;270
29-06-2020;GFG;GGAL062020;;;110,550000;111,100000;108,750000;113,800000;110,200000;2361;110,200000;;-0,316599;4459,000000;-451,000000;651
29-06-2020;GFG;GGAL082020;;;120,000000;121,000000;116,000000;122,250000;117,000000;1077;116,800000;;-2,666667;5579,000000;350,000000;220
30-06-2020;GFG;GGAL062020;;;110,200000;110,200000;103,050000;110,200000;103,350000;3849;103,200000;;-6,352087;0,000000;-4459,000000;798
30-06-2020;GFG;GGAL082020;;;116,800000;118,000000;108,500000;118,000000;110,200000;1917;110,150000;;-5,693493;6060,000000;481,000000;359
01-07-2020;GFG;GGAL082020;;;110,150000;109,000000;108,500000;114,000000;113,600000;2220;113,900000;;3,404448;6365,000000;305,000000;652
01-07-2020;GFG;GGAL102020;;;0,000000;121,000000;121,000000;123,000000;123,000000;45;122,750000;;0,000000;45,000000;45,000000;3
02-07-2020;GFG;GGAL082020;;;113,900000;116,000000;109,100000;118,000000;109,150000;3318;109,150000;;-4,170325;7046,000000;681,000000;1115
02-07-2020;GFG;GGAL102020;;;122,750000;125,000000;119,500000;125,000000;120,500000;117;120,500000;;-1,832994;104,000000;59,000000;20
03-07-2020;GFG;GGAL082020;;;109,150000;109,000000;107,100000;111,050000;110,950000;1436;110,900000;;1,603298;7479,000000;433,000000;326
03-07-2020;GFG;GGAL102020;;;120,500000;119,350000;119,350000;120,000000;120,000000;7;120,000000;;-0,414938;111,000000;7,000000;2
06-07-2020;GFG;GGAL082020;;;110,900000;115,000000;115,000000;130,000000;128,800000;6742;128,800000;;16,140667;6455,000000;-1024,000000;1410
06-07-2020;GFG;GGAL102020;;;120,000000;131,000000;129,000000;139,200000;139,200000;40;139,200000;;16,000000;130,000000;19,000000;9
07-07-2020;GFG;GGAL082020;;;128,800000;127,000000;125,050000;128,400000;126,500000;2744;126,500000;;-1,785714;6749,000000;294,000000;799
07-07-2020;GFG;GGAL102020;;;139,200000;136,000000;136,000000;137,000000;137,000000;60;137,000000;;-1,580460;180,000000;50,000000;5
08-07-2020;GFG;GGAL082020;;;126,500000;127,000000;125,400000;128,200000;128,200000;2142;128,200000;;1,343874;6842,000000;93,000000;678
08-07-2020;GFG;GGAL102020;;;137,000000;136,000000;136,000000;138,000000;138,000000;56;138,000000;;0,729927;193,000000;13,000000;8
13-07-2020;GFG;GGAL082020;;;128,200000;136,000000;131,000000;137,000000;131,350000;7006;131,350000;;2,457098;7495,000000;653,000000;1387
13-07-2020;GFG;GGAL102020;;;138,000000;142,500000;142,500000;148,000000;143,000000;349;143,000000;;3,623188;406,000000;213,000000;83
14-07-2020;GFG;GGAL082020;;;131,350000;130,000000;128,000000;132,900000;132,850000;3637;132,850000;;1,141987;7391,000000;-104,000000;1027
14-07-2020;GFG;GGAL102020;;;143,000000;143,000000;140,500000;144,000000;144,000000;77;144,000000;;0,699301;456,000000;50,000000;31
15-07-2020;GFG;GGAL082020;;;132,850000;131,300000;131,300000;136,250000;136,000000;3630;136,000000;;2,371095;7623,000000;232,000000;1021
15-07-2020;GFG;GGAL102020;;;144,000000;145,000000;145,000000;148,000000;147,000000;80;147,000000;;2,083333;488,000000;32,000000;36
16-07-2020;GFG;GGAL082020;;;136,000000;134,000000;132,500000;136,900000;136,100000;3504;136,100000;;0,073529;7495,000000;-128,000000;894
16-07-2020;GFG;GGAL102020;;;147,000000;144,000000;144,000000;147,000000;145,500000;154;145,500000;;-1,020408;618,000000;130,000000;56
17-07-2020;GFG;GGAL082020;;;136,100000;136,100000;134,400000;137,800000;135,900000;2947;135,900000;;-0,146951;8075,000000;580,000000;925
17-07-2020;GFG;GGAL102020;;;145,500000;146,500000;144,600000;146,500000;146,250000;35;146,500000;;0,687285;640,000000;22,000000;18
