Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-08-23 00:00:00-03:00,1.4095284938812256,1.4182833208198977,1.3482446009447506,1.4095284938812256,875470,0.0,0.0
2000-08-24 00:00:00-03:00,1.4095284938812256,1.4095284938812256,1.4095284938812256,1.4095284938812256,0,0.0,0.0
2000-08-25 00:00:00-03:00,1.4445477724075317,1.4533025991690625,1.4270381188844705,1.4445477724075317,412516,0.0,0.0
2000-08-28 00:00:00-03:00,1.4445477724075317,1.4533025991690625,1.4270381188844705,1.4445477724075317,114653,0.0,0.0
2000-08-29 00:00:00-03:00,1.4445477724075317,1.4445477724075317,1.4357929456460012,1.4445477724075317,258093,0.0,0.0
2000-08-30 00:00:00-03:00,1.4708123207092285,1.4708123207092285,1.4270381848772586,1.4708123207092285,567852,0.0,0.0
2000-08-31 00:00:00-03:00,1.5408512353897095,1.5671157201783807,1.4620576766579103,1.5408512353897095,2394000,0.0,0.0
2000-09-01 00:00:00-03:00,1.5408512353897095,1.5758705484412712,1.5408512353897095,1.5408512353897095,1455000,0.0,0.0
2000-09-04 00:00:00-03:00,1.5408512353897095,1.5408512353897095,1.5058319223381478,1.5408512353897095,322047,0.0,0.0
2000-09-05 00:00:00-03:00,1.5320961475372314,1.5408509743167542,1.5233413207577087,1.5320961475372314,409153,0.0,0.0
2000-09-06 00:00:00-03:00,1.523341178894043,1.540850830822473,1.5145863529298278,1.523341178894043,498225,0.0,0.0
2000-09-07 00:00:00-03:00,1.4795671701431274,1.523341303546157,1.4620574124161492,1.4795671701431274,1710000,0.0,0.0
2000-09-08 00:00:00-03:00,1.4533026218414307,1.470812275637653,1.4533026218414307,1.4533026218414307,418823,0.0,0.0
2000-09-11 00:00:00-03:00,1.46205735206604,1.4795671090702587,1.4533025257468117,1.46205735206604,177300,0.0,0.0
2000-09-12 00:00:00-03:00,1.4533026218414307,1.4620574487395417,1.4445477949433196,1.4533026218414307,272928,0.0,0.0
2000-09-13 00:00:00-03:00,1.4445477724075317,1.4533025991690625,1.4182832921229398,1.4445477724075317,238128,0.0,0.0
2000-09-14 00:00:00-03:00,1.4445477724075317,1.4620574259305932,1.4270381188844705,1.4445477724075317,105621,0.0,0.0
2000-09-15 00:00:00-03:00,1.4445477724075317,1.4445477724075317,1.4357929456460012,1.4445477724075317,297501,0.0,0.0
2000-09-18 00:00:00-03:00,1.4270381927490234,1.4357930199637103,1.4270381927490234,1.4270381927490234,960675,0.0,0.0
2000-09-19 00:00:00-03:00,1.3920187950134277,1.4270381016362823,1.3745091417020003,1.3920187950134277,1993000,0.0,0.0
2000-09-20 00:00:00-03:00,1.3482446670532227,1.37450925352284,1.339489839685275,1.3482446670532227,2016000,0.0,0.0
2000-09-21 00:00:00-03:00,1.3482446670532227,1.3569994944211703,1.3307350123173276,1.3482446670532227,1044000,0.0,0.0
2000-09-22 00:00:00-03:00,1.3307348489761353,1.3569993278561416,1.3044703700961289,1.3307348489761353,1339000,0.0,0.0
2000-09-25 00:00:00-03:00,1.3569996356964111,1.3569996356964111,1.3219803225788116,1.3569996356964111,1303000,0.0,0.0
2000-09-26 00:00:00-03:00,1.3394898176193237,1.3569994720667753,1.3307349903955978,1.3394898176193237,709029,0.0,0.0
2000-09-27 00:00:00-03:00,1.3394898176193237,1.3394898176193237,1.3394898176193237,1.3394898176193237,0,0.0,0.0
2000-09-28 00:00:00-03:00,1.3219801187515259,1.3307349456810775,1.2957156379628711,1.3219801187515259,930321,0.0,0.0
2000-09-29 00:00:00-03:00,1.3307348489761353,1.3307348489761353,1.3132251963894643,1.3307348489761353,385959,0.0,0.0
2000-10-02 00:00:00-03:00,1.3219801187515259,1.3394897726106292,1.3044704648924228,1.3219801187515259,176725,0.0,0.0
2000-10-03 00:00:00-03:00,1.295715570449829,1.3307348763433604,1.2869607439764463,1.295715570449829,540005,0.0,0.0
2000-10-04 00:00:00-03:00,1.304470419883728,1.304470419883728,1.286960766628768,1.304470419883728,307891,0.0,0.0
2000-10-05 00:00:00-03:00,1.304470419883728,1.304470419883728,1.304470419883728,1.304470419883728,0,0.0,0.0
2000-10-06 00:00:00-03:00,1.2519413232803345,1.2869607332476904,1.22567684407914,1.2519413232803345,1671000,0.0,0.0
2000-10-09 00:00:00-03:00,1.2169220447540283,1.2256768713492125,1.1994123915636599,1.2169220447540283,1296000,0.0,0.0
2000-10-10 00:00:00-03:00,1.2256768941879272,1.2256768941879272,1.1819027603963383,1.2256768941879272,1430000,0.0,0.0
2000-10-11 00:00:00-03:00,1.2431867122650146,1.2519415401822078,1.190657744761856,1.2431867122650146,816161,0.0,0.0
2000-10-12 00:00:00-03:00,1.1906574964523315,1.2606962095492074,1.181902670360942,1.1906574964523315,2001000,0.0,0.0
2000-10-13 00:00:00-03:00,1.1994123458862305,1.1994123458862305,1.1643930408391396,1.1994123458862305,1132000,0.0,0.0
2000-10-16 00:00:00-03:00,1.1994123458862305,1.1994123458862305,1.1994123458862305,1.1994123458862305,0,0.0,0.0
2000-10-17 00:00:00-03:00,1.103109359741211,1.1643932594449586,1.103109359741211,1.103109359741211,841212,0.0,0.0
2000-10-18 00:00:00-03:00,1.1381285190582275,1.1381285190582275,1.0418254249858727,1.1381285190582275,2959000,0.0,0.0
2000-10-19 00:00:00-03:00,1.2081671953201294,1.2081671953201294,1.1556382367420106,1.2081671953201294,1406000,0.0,0.0
2000-10-20 00:00:00-03:00,1.1731477975845337,1.2169219262995048,1.1556381460985452,1.1731477975845337,2093000,0.0,0.0
2000-10-23 00:00:00-03:00,1.094354510307312,1.1643932365386604,1.0855996825741159,1.094354510307312,2054000,0.0,0.0
2000-10-24 00:00:00-03:00,1.094354510307312,1.094354510307312,1.094354510307312,1.094354510307312,0,0.0,0.0
2000-10-25 00:00:00-03:00,1.0068061351776123,1.059335206285249,1.0068061351776123,1.0068061351776123,2694000,0.0,0.0
2000-10-26 00:00:00-03:00,1.1381285190582275,1.1381285190582275,1.0330704938862552,1.1381285190582275,2572000,0.0,0.0
2000-10-27 00:00:00-03:00,1.2431867122650146,1.2431867122650146,1.138128672892916,1.2431867122650146,2857000,0.0,0.0
2000-10-30 00:00:00-03:00,1.2344317436218262,1.2431865705409635,1.2081672628644142,1.2344317436218262,910498,0.0,0.0
2000-10-31 00:00:00-03:00,1.304470419883728,1.304470419883728,1.2519413557530816,1.304470419883728,1714000,0.0,0.0
2000-11-01 00:00:00-03:00,1.2606961727142334,1.2694509985498248,1.2256767650061116,1.2606961727142334,633243,0.0,0.0
2000-11-02 00:00:00-03:00,1.304470419883728,1.3132252465112082,1.2431865291256015,1.304470419883728,1313000,0.0,0.0
2000-11-03 00:00:00-03:00,1.2256768941879272,1.3044704393785544,1.2169220674296095,1.2256768941879272,2486000,0.0,0.0
2000-11-06 00:00:00-03:00,1.2256768941879272,1.2256768941879272,1.2256768941879272,1.2256768941879272,0,0.0,0.0
2000-11-07 00:00:00-03:00,1.2256768941879272,1.2256768941879272,1.1731479336380206,1.2256768941879272,1236000,0.0,0.0
2000-11-08 00:00:00-03:00,1.1994123458862305,1.2256768246715484,1.1731478671009123,1.1994123458862305,812807,0.0,0.0
2000-11-09 00:00:00-03:00,1.2169220447540283,1.2169220447540283,1.1906575649684756,1.2169220447540283,1359000,0.0,0.0
2000-11-10 00:00:00-03:00,1.2694510221481323,1.2782058481464704,1.2256767877906833,1.2694510221481323,1591000,0.0,0.0
2000-11-13 00:00:00-03:00,1.295715570449829,1.3044703969232119,1.243186507243768,1.295715570449829,854312,0.0,0.0
2000-11-14 00:00:00-03:00,1.295715570449829,1.295715570449829,1.295715570449829,1.295715570449829,0,0.0,0.0
2000-11-15 00:00:00-03:00,1.2782058715820312,1.304470350058598,1.2694510454231758,1.2782058715820312,666070,0.0,0.0
2000-11-16 00:00:00-03:00,1.2694510221481323,1.2694510221481323,1.2606961961497942,1.2694510221481323,389380,0.0,0.0
2000-11-17 00:00:00-03:00,1.2256768941879272,1.2694511323452833,1.2169220674296095,1.2256768941879272,1304000,0.0,0.0
2000-11-20 00:00:00-03:00,1.2694510221481323,1.2782058481464704,1.208167135794007,1.2694510221481323,569132,0.0,0.0
2000-11-21 00:00:00-03:00,1.2606961727142334,1.2782058243854162,1.2519412425128857,1.2606961727142334,745698,0.0,0.0
2000-11-22 00:00:00-03:00,1.2169220447540283,1.2519413511347652,1.208167218158844,1.2169220447540283,747214,0.0,0.0
2000-11-23 00:00:00-03:00,1.2169220447540283,1.2169220447540283,1.2169220447540283,1.2169220447540283,5000,0.0,0.0
2000-11-24 00:00:00-03:00,1.2519413232803345,1.2519413232803345,1.22567684407914,1.2519413232803345,139225,0.0,0.0
2000-11-27 00:00:00-03:00,1.2869607210159302,1.2869607210159302,1.269451068381552,1.2869607210159302,436372,0.0,0.0
2000-11-28 00:00:00-03:00,1.2256768941879272,1.2606963055869655,1.2256768941879272,1.2256768941879272,518853,0.0,0.0
2000-11-29 00:00:00-03:00,1.2344317436218262,1.2431865705409635,1.2169220897835515,1.2344317436218262,437200,0.0,0.0
2000-11-30 00:00:00-03:00,1.2169220447540283,1.2169220447540283,1.1906575649684756,1.2169220447540283,796203,0.0,0.0
2000-12-01 00:00:00-03:00,1.2081671953201294,1.2256768481795024,1.2081671953201294,1.2081671953201294,265411,0.0,0.0
2000-12-04 00:00:00-03:00,1.1731477975845337,1.1906574490705222,1.1643929718415393,1.1731477975845337,534427,0.0,0.0
2000-12-05 00:00:00-03:00,1.2519413232803345,1.2519413232803345,1.1906575384775473,1.2519413232803345,1370000,0.0,0.0
2000-12-06 00:00:00-03:00,1.2606961727142334,1.2694509985498248,1.2431864166772943,1.2606961727142334,589967,0.0,0.0
2000-12-07 00:00:00-03:00,1.2606961727142334,1.2606961727142334,1.2431864166772943,1.2606961727142334,124242,0.0,0.0
2000-12-08 00:00:00-03:00,1.2606961727142334,1.2606961727142334,1.2606961727142334,1.2606961727142334,0,0.0,0.0
2000-12-11 00:00:00-03:00,1.304470419883728,1.304470419883728,1.2782059400012877,1.304470419883728,1567000,0.0,0.0
2000-12-12 00:00:00-03:00,1.304470419883728,1.304470419883728,1.304470419883728,1.304470419883728,0,0.0,0.0
2000-12-13 00:00:00-03:00,1.2782058715820312,1.3219800023763089,1.26069621926432,1.2782058715820312,711019,0.0,0.0
2000-12-14 00:00:00-03:00,1.2519413232803345,1.269451080446894,1.2431864968799364,1.2519413232803345,582055,0.0,0.0
2000-12-15 00:00:00-03:00,1.2519413232803345,1.2519413232803345,1.2344316704795382,1.2519413232803345,699910,0.0,0.0
2000-12-18 00:00:00-03:00,1.2782058715820312,1.2957155238997422,1.2694510454231758,1.2782058715820312,1268000,0.0,0.0
2000-12-19 00:00:00-03:00,1.295715570449829,1.295715570449829,1.2782059175030633,1.295715570449829,1201000,0.0,0.0
2000-12-20 00:00:00-03:00,1.2606961727142334,1.2694509985498248,1.2519412425128857,1.2606961727142334,487170,0.0,0.0
2000-12-21 00:00:00-03:00,1.3219801187515259,1.3219801187515259,1.2694511571742162,1.3219801187515259,500742,0.0,0.0
2000-12-22 00:00:00-03:00,1.3219801187515259,1.3482445995401808,1.3219801187515259,1.3219801187515259,787747,0.0,0.0
2000-12-25 00:00:00-03:00,1.3219801187515259,1.3219801187515259,1.3219801187515259,1.3219801187515259,0,0.0,0.0
2000-12-26 00:00:00-03:00,1.3219801187515259,1.3307349456810775,1.3132252918219742,1.3219801187515259,310086,0.0,0.0
2000-12-27 00:00:00-03:00,1.304470419883728,1.3482445530211287,1.2957155932562479,1.304470419883728,763730,0.0,0.0
2000-12-28 00:00:00-03:00,1.304470419883728,1.3219800731386884,1.304470419883728,1.304470419883728,675639,0.0,0.0
2000-12-29 00:00:00-03:00,1.304470419883728,1.304470419883728,1.304470419883728,1.304470419883728,0,0.0,0.0
2001-01-01 00:00:00-03:00,1.304470419883728,1.304470419883728,1.304470419883728,1.304470419883728,0,0.0,0.0
2001-01-02 00:00:00-03:00,1.304470419883728,1.304470419883728,1.304470419883728,1.304470419883728,0,0.0,0.0
2001-01-03 00:00:00-03:00,1.304470419883728,1.304470419883728,1.304470419883728,1.304470419883728,0,0.0,0.0
2001-01-04 00:00:00-03:00,1.4883220195770264,1.497076846391475,1.4620574347679123,1.4883220195770264,2477000,0.0,0.0
2001-01-05 00:00:00-03:00,1.5145864486694336,1.5145864486694336,1.4795671425989427,1.5145864486694336,1628000,0.0,0.0
2001-01-08 00:00:00-03:00,1.5408512353897095,1.5408512353897095,1.5058319223381478,1.5408512353897095,673564,0.0,0.0
2001-01-09 00:00:00-03:00,1.6283992528915405,1.6459089054442837,1.5496057120384346,1.6283992528915405,2873000,0.0,0.0
2001-01-10 00:00:00-03:00,1.6721736192703247,1.6896832742837664,1.602134999216558,1.6721736192703247,3633000,0.0,0.0
2001-01-11 00:00:00-03:00,1.6721736192703247,1.6721736192703247,1.6721736192703247,1.6721736192703247,0,0.0,0.0
2001-01-12 00:00:00-03:00,1.6283992528915405,1.6546637317206554,1.6108896003387974,1.6283992528915405,785324,0.0,0.0
2001-01-15 00:00:00-03:00,1.6196444034576416,1.6196444034576416,1.6108895773064458,1.6196444034576416,59012,0.0,0.0
2001-01-16 00:00:00-03:00,1.645909070968628,1.645909070968628,1.61964458949817,1.645909070968628,972514,0.0,0.0
2001-01-17 00:00:00-03:00,1.6721736192703247,1.6984382061562635,1.6459091367501621,1.6721736192703247,964121,0.0,0.0
2001-01-18 00:00:00-03:00,1.7859864234924316,1.7859864234924316,1.672173565218223,1.7859864234924316,2583000,0.0,0.0
2001-01-19 00:00:00-03:00,1.7684766054153442,1.794741084656381,1.7684766054153442,1.7684766054153442,2601000,0.0,0.0
2001-01-22 00:00:00-03:00,1.7947410345077515,1.7947410345077515,1.7684765560005966,1.7947410345077515,782437,0.0,0.0
2001-01-23 00:00:00-03:00,1.9173088073730469,1.9260636335319024,1.81225068473526,1.9173088073730469,2280000,0.0,0.0
2001-01-24 00:00:00-03:00,1.8122506141662598,1.908553906895143,1.803495788348317,1.8122506141662598,1396000,0.0,0.0
2001-01-25 00:00:00-03:00,1.7509671449661255,1.8034961092195374,1.7509671449661255,1.7509671449661255,1680000,0.0,0.0
2001-01-26 00:00:00-03:00,1.7597218751907349,1.7597218751907349,1.7422122214062727,1.7597218751907349,1057000,0.0,0.0
2001-01-29 00:00:00-03:00,1.7947410345077515,1.8034958606768032,1.7597217298315448,1.7947410345077515,684221,0.0,0.0
2001-01-30 00:00:00-03:00,1.7947410345077515,1.7947410345077515,1.7947410345077515,1.7947410345077515,0,0.0,0.0
2001-01-31 00:00:00-03:00,1.8122506141662598,1.8210054399842026,1.803495788348317,1.8122506141662598,913172,0.0,0.0
2001-02-01 00:00:00-03:00,1.7509671449661255,1.812250936595106,1.7422123175905568,1.7509671449661255,1101000,0.0,0.0
2001-02-02 00:00:00-03:00,1.7071928977966309,1.7772315122763989,1.68092831300095,1.7071928977966309,1363000,0.0,0.0
2001-02-05 00:00:00-03:00,1.698438048362732,1.698438048362732,1.6721734639169066,1.698438048362732,452018,0.0,0.0
2001-02-06 00:00:00-03:00,1.7071928977966309,1.7247025514165728,1.68092831300095,1.7071928977966309,662621,0.0,0.0
2001-02-07 00:00:00-03:00,1.6809284687042236,1.6984382283118509,1.6634188134623742,1.6809284687042236,856544,0.0,0.0
2001-02-08 00:00:00-03:00,1.7159478664398193,1.7159478664398193,1.672173624405997,1.7159478664398193,712246,0.0,0.0
2001-02-09 00:00:00-03:00,1.698438048362732,1.7159477017494378,1.6896831173036124,1.698438048362732,473574,0.0,0.0
2001-02-12 00:00:00-03:00,1.698438048362732,1.698438048362732,1.698438048362732,1.698438048362732,0,0.0,0.0
2001-02-13 00:00:00-03:00,1.6721736192703247,1.7159478611697052,1.6721736192703247,1.6721736192703247,325450,0.0,0.0
2001-02-14 00:00:00-03:00,1.6546639204025269,1.6634187476772144,1.6196446113037772,1.6546639204025269,796327,0.0,0.0
2001-02-15 00:00:00-03:00,1.6721736192703247,1.6809284467770456,1.654663964256883,1.6721736192703247,573260,0.0,0.0
2001-02-16 00:00:00-03:00,1.6108895540237427,1.6459088581223809,1.6108895540237427,1.6108895540237427,947526,0.0,0.0
2001-02-19 00:00:00-03:00,1.6196444034576416,1.6196444034576416,1.60213475115525,1.6196444034576416,108833,0.0,0.0
2001-02-20 00:00:00-03:00,1.5583605766296387,1.6108896399451424,1.540850923646392,1.5583605766296387,597548,0.0,0.0
2001-02-21 00:00:00-03:00,1.4095284938812256,1.5320961753884057,1.4095284938812256,1.4095284938812256,2630000,0.0,0.0
2001-02-22 00:00:00-03:00,1.4445477724075317,1.4533025991690625,1.4095284653614093,1.4445477724075317,2107000,0.0,0.0
2001-02-23 00:00:00-03:00,1.4970767498016357,1.4970767498016357,1.4357928616887,1.4970767498016357,1820000,0.0,0.0
2001-02-26 00:00:00-03:00,1.46205735206604,1.4970767617087155,1.4533025257468117,1.46205735206604,895239,0.0,0.0
2001-02-27 00:00:00-03:00,1.4182833433151245,1.4620574787027818,1.4182833433151245,1.4182833433151245,960658,0.0,0.0
2001-02-28 00:00:00-03:00,1.3657543659210205,1.4270382638427075,1.3394898829684883,1.3657543659210205,1558000,0.0,0.0
2001-03-01 00:00:00-03:00,1.3482446670532227,1.365754321789118,1.304470530213485,1.3482446670532227,2036000,0.0,0.0
2001-03-02 00:00:00-03:00,1.4007736444473267,1.409528471245404,1.3132252721007873,1.4007736444473267,2714000,0.0,0.0
2001-03-05 00:00:00-03:00,1.593380093574524,1.593380093574524,1.497076891357283,1.593380093574524,4679000,0.0,0.0
2001-03-06 00:00:00-03:00,1.5496057271957397,1.6108896160955444,1.5496057271957397,1.5496057271957397,1973000,0.0,0.0
2001-03-07 00:00:00-03:00,1.575870156288147,1.584624982372411,1.567115330203883,1.575870156288147,1070000,0.0,0.0
2001-03-08 00:00:00-03:00,1.5583605766296387,1.5758702296128853,1.5058316176798991,1.5583605766296387,1667000,0.0,0.0
2001-03-09 00:00:00-03:00,1.575870156288147,1.575870156288147,1.532096025866827,1.575870156288147,1532000,0.0,0.0
2001-03-12 00:00:00-03:00,1.5496057271957397,1.5583605535577458,1.5233412481097217,1.5496057271957397,689067,0.0,0.0
2001-03-13 00:00:00-03:00,1.5058317184448242,1.5583606809096158,1.4883220642898936,1.5058317184448242,874351,0.0,0.0
2001-03-14 00:00:00-03:00,1.5058317184448242,1.5583606809096158,1.4883220642898936,1.5058317184448242,874351,0.0,0.0
2001-03-15 00:00:00-03:00,1.4445477724075317,1.4708122526921237,1.4182832921229398,1.4445477724075317,2364000,0.0,0.0
2001-03-16 00:00:00-03:00,1.3920187950134277,1.4445477549477095,1.3569993840248071,1.3920187950134277,4005000,0.0,0.0
2001-03-19 00:00:00-03:00,1.295715570449829,1.418283245442953,1.2782059175030633,1.295715570449829,3768000,0.0,0.0
2001-03-20 00:00:00-03:00,1.295715570449829,1.295715570449829,1.295715570449829,1.295715570449829,0,0.0,0.0
2001-03-21 00:00:00-03:00,1.2519413232803345,1.3132252124488848,1.2519413232803345,1.2519413232803345,4164000,0.0,0.0
2001-03-22 00:00:00-03:00,1.1643930673599243,1.243186505510516,1.1206188306882763,1.1643930673599243,6956000,0.0,0.0
2001-03-23 00:00:00-03:00,1.2519413232803345,1.2519413232803345,1.2519413232803345,1.2519413232803345,8795000,0.0,0.0
2001-03-26 00:00:00-03:00,1.3482446670532227,1.37450925352284,1.3132253575814323,1.3482446670532227,5727000,0.0,0.0
2001-03-27 00:00:00-03:00,1.3832640647888184,1.4270382011190008,1.313225342294753,1.3832640647888184,5091000,0.0,0.0
2001-03-28 00:00:00-03:00,1.4182833433151245,1.4182833433151245,1.3657542764841644,1.4182833433151245,2866000,0.0,0.0
2001-03-29 00:00:00-03:00,1.3394898176193237,1.409528539774903,1.3394898176193237,1.3394898176193237,3761000,0.0,0.0
2001-03-30 00:00:00-03:00,1.3219801187515259,1.3569994264697325,1.2869608110333195,1.3219801187515259,3028000,0.0,0.0
2001-04-02 00:00:00-03:00,1.3219801187515259,1.3219801187515259,1.3219801187515259,1.3219801187515259,0,0.0,0.0
2001-04-03 00:00:00-03:00,1.2606961727142334,1.2869606502210076,1.234431590841703,1.2606961727142334,2748000,0.0,0.0
2001-04-04 00:00:00-03:00,1.2431867122650146,1.2957157841339544,1.2344318843478215,1.2431867122650146,1569000,0.0,0.0
2001-04-05 00:00:00-03:00,1.313225269317627,1.313225269317627,1.2606963086404903,1.313225269317627,1937000,0.0,0.0
2001-04-06 00:00:00-03:00,1.3482446670532227,1.3482446670532227,1.2957157028455373,1.3482446670532227,1849000,0.0,0.0
2001-04-09 00:00:00-03:00,1.4182833433151245,1.427038170392656,1.356999449406633,1.4182833433151245,3090000,0.0,0.0
2001-04-10 00:00:00-03:00,1.4270381927490234,1.4533026743930844,1.4182833655343365,1.4270381927490234,3342000,0.0,0.0
2001-04-11 00:00:00-03:00,1.4007736444473267,1.4445477784377125,1.3920188176492496,1.4007736444473267,2463000,0.0,0.0
2001-04-12 00:00:00-03:00,1.4007736444473267,1.4007736444473267,1.4007736444473267,1.4007736444473267,0,0.0,0.0
2001-04-13 00:00:00-03:00,1.4007736444473267,1.4007736444473267,1.4007736444473267,1.4007736444473267,0,0.0,0.0
2001-04-16 00:00:00-03:00,1.3657543659210205,1.3745092979376428,1.3482447106193323,1.3657543659210205,1140000,0.0,0.0
2001-04-17 00:00:00-03:00,1.3832640647888184,1.3832640647888184,1.365754305890972,1.3832640647888184,615008,0.0,0.0
2001-04-18 00:00:00-03:00,1.4708123207092285,1.4795672522413947,1.4007737033780765,1.4708123207092285,3189000,0.0,0.0
2001-04-19 00:00:00-03:00,1.3745090961456299,1.4708121861666354,1.3657541654143213,1.3745090961456299,2841000,0.0,0.0
2001-04-20 00:00:00-03:00,1.2344317436218262,1.3482445979363809,1.2256769167026889,1.2344317436218262,8971000,0.0,0.0
2001-04-23 00:00:00-03:00,1.1731477975845337,1.2169219262995048,1.1643929718415393,1.1731477975845337,4566000,0.0,0.0
2001-04-24 00:00:00-03:00,1.2344317436218262,1.2431865705409635,1.2169220897835515,1.2344317436218262,5011000,0.0,0.0
2001-04-25 00:00:00-03:00,1.2431867122650146,1.2431867122650146,1.1819029168446629,1.2431867122650146,3798000,0.0,0.0
2001-04-26 00:00:00-03:00,1.3307348489761353,1.3307348489761353,1.2782058912161223,1.3307348489761353,4448000,0.0,0.0
2001-04-27 00:00:00-03:00,1.3657543659210205,1.392018953239331,1.3394898829684883,1.3657543659210205,4583000,0.0,0.0
2001-04-30 00:00:00-03:00,1.304470419883728,1.383263963896815,1.2957155932562479,1.304470419883728,2296000,0.0,0.0
2001-05-01 00:00:00-03:00,1.304470419883728,1.304470419883728,1.304470419883728,1.304470419883728,0,0.0,0.0
2001-05-02 00:00:00-03:00,1.304470419883728,1.304470419883728,1.304470419883728,1.304470419883728,0,0.0,0.0
2001-05-03 00:00:00-03:00,1.3219801187515259,1.3219801187515259,1.2869608110333195,1.3219801187515259,1890000,0.0,0.0
2001-05-04 00:00:00-03:00,1.3745090961456299,1.3832639225111758,1.3044703808554996,1.3745090961456299,2828000,0.0,0.0
2001-05-07 00:00:00-03:00,1.4095284938812256,1.435792974697242,1.392018840003881,1.4095284938812256,3216000,0.0,0.0
2001-05-08 00:00:00-03:00,1.3394898176193237,1.4182833669986288,1.3394898176193237,1.3394898176193237,2599000,0.0,0.0
2001-05-09 00:00:00-03:00,1.3394898176193237,1.3394898176193237,1.3394898176193237,1.3394898176193237,0,0.0,0.0
2001-05-10 00:00:00-03:00,1.3569996356964111,1.3920190531797962,1.3482448074170112,1.3569996356964111,1799000,0.0,0.0
2001-05-11 00:00:00-03:00,1.313225269317627,1.3307349228766725,1.3044704425381042,1.313225269317627,2276000,0.0,0.0
2001-05-14 00:00:00-03:00,1.295715570449829,1.3219800498699776,1.2869607439764463,1.295715570449829,1266000,0.0,0.0
2001-05-15 00:00:00-03:00,1.313225269317627,1.3307349228766725,1.3044704425381042,1.313225269317627,1787000,0.0,0.0
2001-05-16 00:00:00-03:00,1.3832640647888184,1.4007737193208913,1.330734996826826,1.3832640647888184,3213000,0.0,0.0
2001-05-17 00:00:00-03:00,1.4007736444473267,1.4357929516396353,1.4007736444473267,1.4007736444473267,3208000,0.0,0.0
2001-05-18 00:00:00-03:00,1.3745090961456299,1.4270380543389056,1.3745090961456299,1.3745090961456299,1759000,0.0,0.0
2001-05-21 00:00:00-03:00,1.4182833433151245,1.4182833433151245,1.3832640350049985,1.4182833433151245,806769,0.0,0.0
2001-05-22 00:00:00-03:00,1.4182833433151245,1.444547824547719,1.4182833433151245,1.4182833433151245,1992000,0.0,0.0
2001-05-23 00:00:00-03:00,1.4182833433151245,1.4182833433151245,1.39201886208253,1.4182833433151245,1022000,0.0,0.0
2001-05-24 00:00:00-03:00,1.4270381927490234,1.4445478471783975,1.4095285383196494,1.4270381927490234,2073000,0.0,0.0
2001-05-25 00:00:00-03:00,1.4270381927490234,1.4270381927490234,1.4270381927490234,1.4270381927490234,0,0.0,0.0
2001-05-28 00:00:00-03:00,1.3920187950134277,1.4270381016362823,1.3920187950134277,1.3920187950134277,284179,0.0,0.0
